"REG_ID","Regions","IND","Indicator","MEAS","Measure","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"SE11","Stockholm","PVT5A","Poverty rate after taxes and transfers, Poverty line 50%","UP_CI","Upper bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.069,,
"SE12","East Middle Sweden","PVT5A","Poverty rate after taxes and transfers, Poverty line 50%","UP_CI","Upper bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.078,,
"SE21","Småland with Islands","PVT5A","Poverty rate after taxes and transfers, Poverty line 50%","UP_CI","Upper bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.074,,
"SE22","South Sweden","PVT5A","Poverty rate after taxes and transfers, Poverty line 50%","UP_CI","Upper bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.106,,
"SE23","West Sweden","PVT5A","Poverty rate after taxes and transfers, Poverty line 50%","UP_CI","Upper bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.09,,
"SE31","North Middle Sweden","PVT5A","Poverty rate after taxes and transfers, Poverty line 50%","UP_CI","Upper bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.075,,
"SE32","Central Norrland","PVT5A","Poverty rate after taxes and transfers, Poverty line 50%","UP_CI","Upper bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.049,,
"SE33","Upper Norrland","PVT5A","Poverty rate after taxes and transfers, Poverty line 50%","UP_CI","Upper bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.069,,
"AUT","Austria","PVT5A","Poverty rate after taxes and transfers, Poverty line 50%","LO_CI","Lower bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.093,,
"AT11","Burgenland (AT)","PVT5A","Poverty rate after taxes and transfers, Poverty line 50%","LO_CI","Lower bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.04,,
"AT12","Lower Austria","PVT5A","Poverty rate after taxes and transfers, Poverty line 50%","LO_CI","Lower bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.064,,
"AT13","Vienna","PVT5A","Poverty rate after taxes and transfers, Poverty line 50%","LO_CI","Lower bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.159,,
"AT21","Carinthia","PVT5A","Poverty rate after taxes and transfers, Poverty line 50%","LO_CI","Lower bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.107,,
"AT22","Styria","PVT5A","Poverty rate after taxes and transfers, Poverty line 50%","LO_CI","Lower bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.076,,
"AT31","Upper Austria","PVT5A","Poverty rate after taxes and transfers, Poverty line 50%","LO_CI","Lower bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.065,,
"AT32","Salzburg","PVT5A","Poverty rate after taxes and transfers, Poverty line 50%","LO_CI","Lower bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.074,,
"AT33","Tyrol","PVT5A","Poverty rate after taxes and transfers, Poverty line 50%","LO_CI","Lower bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.09,,
"AT34","Vorarlberg","PVT5A","Poverty rate after taxes and transfers, Poverty line 50%","LO_CI","Lower bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.116,,
"SWE","Sweden","PVT5A","Poverty rate after taxes and transfers, Poverty line 50%","LO_CI","Lower bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.089,,
"SE11","Stockholm","PVT5A","Poverty rate after taxes and transfers, Poverty line 50%","LO_CI","Lower bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.069,,
"SE12","East Middle Sweden","PVT5A","Poverty rate after taxes and transfers, Poverty line 50%","LO_CI","Lower bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.078,,
"SE21","Småland with Islands","PVT5A","Poverty rate after taxes and transfers, Poverty line 50%","LO_CI","Lower bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.074,,
"SE22","South Sweden","PVT5A","Poverty rate after taxes and transfers, Poverty line 50%","LO_CI","Lower bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.106,,
"SE23","West Sweden","PVT5A","Poverty rate after taxes and transfers, Poverty line 50%","LO_CI","Lower bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.09,,
"SE31","North Middle Sweden","PVT5A","Poverty rate after taxes and transfers, Poverty line 50%","LO_CI","Lower bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.075,,
"SE32","Central Norrland","PVT5A","Poverty rate after taxes and transfers, Poverty line 50%","LO_CI","Lower bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.049,,
"SE33","Upper Norrland","PVT5A","Poverty rate after taxes and transfers, Poverty line 50%","LO_CI","Lower bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.069,,
"AUT","Austria","PVT5B","Poverty rate before taxes and transfers, Poverty line 50%","VALUE","Value","2013","2013","RATIO","Ratio","0","Units",,,0.318,,
"AT11","Burgenland (AT)","PVT5B","Poverty rate before taxes and transfers, Poverty line 50%","VALUE","Value","2013","2013","RATIO","Ratio","0","Units",,,0.345,,
"AT12","Lower Austria","PVT5B","Poverty rate before taxes and transfers, Poverty line 50%","VALUE","Value","2013","2013","RATIO","Ratio","0","Units",,,0.291,,
"AT13","Vienna","PVT5B","Poverty rate before taxes and transfers, Poverty line 50%","VALUE","Value","2013","2013","RATIO","Ratio","0","Units",,,0.405,,
"AT21","Carinthia","PVT5B","Poverty rate before taxes and transfers, Poverty line 50%","VALUE","Value","2013","2013","RATIO","Ratio","0","Units",,,0.346,,
"AT22","Styria","PVT5B","Poverty rate before taxes and transfers, Poverty line 50%","VALUE","Value","2013","2013","RATIO","Ratio","0","Units",,,0.32,,
"AT31","Upper Austria","PVT5B","Poverty rate before taxes and transfers, Poverty line 50%","VALUE","Value","2013","2013","RATIO","Ratio","0","Units",,,0.264,,
"AT32","Salzburg","PVT5B","Poverty rate before taxes and transfers, Poverty line 50%","VALUE","Value","2013","2013","RATIO","Ratio","0","Units",,,0.297,,
"AT33","Tyrol","PVT5B","Poverty rate before taxes and transfers, Poverty line 50%","VALUE","Value","2013","2013","RATIO","Ratio","0","Units",,,0.27,,
"AT34","Vorarlberg","PVT5B","Poverty rate before taxes and transfers, Poverty line 50%","VALUE","Value","2013","2013","RATIO","Ratio","0","Units",,,0.304,,
"AUT","Austria","PVT5B","Poverty rate before taxes and transfers, Poverty line 50%","UP_CI","Upper bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.326,,
"AT11","Burgenland (AT)","PVT5B","Poverty rate before taxes and transfers, Poverty line 50%","UP_CI","Upper bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.389,,
"AT12","Lower Austria","PVT5B","Poverty rate before taxes and transfers, Poverty line 50%","UP_CI","Upper bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.306,,
"AT13","Vienna","PVT5B","Poverty rate before taxes and transfers, Poverty line 50%","UP_CI","Upper bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.424,,
"AT21","Carinthia","PVT5B","Poverty rate before taxes and transfers, Poverty line 50%","UP_CI","Upper bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.372,,
"AT22","Styria","PVT5B","Poverty rate before taxes and transfers, Poverty line 50%","UP_CI","Upper bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.339,,
"AT31","Upper Austria","PVT5B","Poverty rate before taxes and transfers, Poverty line 50%","UP_CI","Upper bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.281,,
"AT32","Salzburg","PVT5B","Poverty rate before taxes and transfers, Poverty line 50%","UP_CI","Upper bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.326,,
"AT33","Tyrol","PVT5B","Poverty rate before taxes and transfers, Poverty line 50%","UP_CI","Upper bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.295,,
"AT34","Vorarlberg","PVT5B","Poverty rate before taxes and transfers, Poverty line 50%","UP_CI","Upper bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.342,,
"SWE","Sweden","PVT5B","Poverty rate before taxes and transfers, Poverty line 50%","UP_CI","Upper bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.267,,
"SE11","Stockholm","PVT5B","Poverty rate before taxes and transfers, Poverty line 50%","UP_CI","Upper bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.295,,
"SE12","East Middle Sweden","PVT5B","Poverty rate before taxes and transfers, Poverty line 50%","UP_CI","Upper bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.286,,
"SE21","Småland with Islands","PVT5B","Poverty rate before taxes and transfers, Poverty line 50%","UP_CI","Upper bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.246,,
"SE22","South Sweden","PVT5B","Poverty rate before taxes and transfers, Poverty line 50%","UP_CI","Upper bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.313,,
"SE23","West Sweden","PVT5B","Poverty rate before taxes and transfers, Poverty line 50%","UP_CI","Upper bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.256,,
"SE31","North Middle Sweden","PVT5B","Poverty rate before taxes and transfers, Poverty line 50%","UP_CI","Upper bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.298,,
"SE32","Central Norrland","PVT5B","Poverty rate before taxes and transfers, Poverty line 50%","UP_CI","Upper bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.282,,
"SE33","Upper Norrland","PVT5B","Poverty rate before taxes and transfers, Poverty line 50%","UP_CI","Upper bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.295,,
"AUT","Austria","PVT5B","Poverty rate before taxes and transfers, Poverty line 50%","LO_CI","Lower bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.311,,
"AT11","Burgenland (AT)","PVT5B","Poverty rate before taxes and transfers, Poverty line 50%","LO_CI","Lower bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.3,,
"AT12","Lower Austria","PVT5B","Poverty rate before taxes and transfers, Poverty line 50%","LO_CI","Lower bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.275,,
"AT13","Vienna","PVT5B","Poverty rate before taxes and transfers, Poverty line 50%","LO_CI","Lower bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.386,,
"AT21","Carinthia","PVT5B","Poverty rate before taxes and transfers, Poverty line 50%","LO_CI","Lower bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.319,,
"AT22","Styria","PVT5B","Poverty rate before taxes and transfers, Poverty line 50%","LO_CI","Lower bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.301,,
"AT31","Upper Austria","PVT5B","Poverty rate before taxes and transfers, Poverty line 50%","LO_CI","Lower bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.248,,
"AT32","Salzburg","PVT5B","Poverty rate before taxes and transfers, Poverty line 50%","LO_CI","Lower bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.268,,
"AT33","Tyrol","PVT5B","Poverty rate before taxes and transfers, Poverty line 50%","LO_CI","Lower bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.245,,
"AT34","Vorarlberg","PVT5B","Poverty rate before taxes and transfers, Poverty line 50%","LO_CI","Lower bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.266,,
"SWE","Sweden","PVT5B","Poverty rate before taxes and transfers, Poverty line 50%","LO_CI","Lower bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.267,,
"SE11","Stockholm","PVT5B","Poverty rate before taxes and transfers, Poverty line 50%","LO_CI","Lower bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.295,,
"SE12","East Middle Sweden","PVT5B","Poverty rate before taxes and transfers, Poverty line 50%","LO_CI","Lower bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.286,,
"SE21","Småland with Islands","PVT5B","Poverty rate before taxes and transfers, Poverty line 50%","LO_CI","Lower bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.246,,
"SE22","South Sweden","PVT5B","Poverty rate before taxes and transfers, Poverty line 50%","LO_CI","Lower bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.313,,
"SE23","West Sweden","PVT5B","Poverty rate before taxes and transfers, Poverty line 50%","LO_CI","Lower bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.256,,
"SE31","North Middle Sweden","PVT5B","Poverty rate before taxes and transfers, Poverty line 50%","LO_CI","Lower bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.297,,
"SE32","Central Norrland","PVT5B","Poverty rate before taxes and transfers, Poverty line 50%","LO_CI","Lower bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.282,,
"SE33","Upper Norrland","PVT5B","Poverty rate before taxes and transfers, Poverty line 50%","LO_CI","Lower bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.295,,
"SWE","Sweden","S80S20A","S80/S20 disposable income quintile ratio ","UP_CI","Upper bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,2.718,,
"SE11","Stockholm","S80S20A","S80/S20 disposable income quintile ratio ","UP_CI","Upper bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,3.063,,
"SE12","East Middle Sweden","S80S20A","S80/S20 disposable income quintile ratio ","UP_CI","Upper bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,2.772,,
"SE21","Småland with Islands","S80S20A","S80/S20 disposable income quintile ratio ","UP_CI","Upper bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,2.744,,
"SE22","South Sweden","S80S20A","S80/S20 disposable income quintile ratio ","UP_CI","Upper bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,3.14,,
"SE23","West Sweden","S80S20A","S80/S20 disposable income quintile ratio ","UP_CI","Upper bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,2.756,,
"SE31","North Middle Sweden","S80S20A","S80/S20 disposable income quintile ratio ","UP_CI","Upper bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,2.826,,
"SE32","Central Norrland","S80S20A","S80/S20 disposable income quintile ratio ","UP_CI","Upper bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,2.767,,
"SE33","Upper Norrland","S80S20A","S80/S20 disposable income quintile ratio ","UP_CI","Upper bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,3.018,,
"SWE","Sweden","S80S20A","S80/S20 disposable income quintile ratio ","LO_CI","Lower bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,2.516,,
