"TL","Territory Level and Typology","REG_ID","Region","SERIES","SNA Classification","VAR","Indicator","MEAS","Measure","POS","Position","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"2","Large regions (TL2)","RO22","South East","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,39.9,,
"2","Large regions (TL2)","RO31","South - Muntenia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,41.3,,
"2","Large regions (TL2)","RO42","West","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,40.4,,
"2","Large regions (TL2)","PL84","Podlaskie","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,42.1,"B","Break"
"2","Large regions (TL2)","AT21","Carinthia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,47.3,,
"2","Large regions (TL2)","AT22","Styria","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,51.2,,
"2","Large regions (TL2)","DE1","Baden-Württemberg","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,57.6,"P","Provisional value"
"2","Large regions (TL2)","TR72","Central Anatolia - East","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2018","2018",,,"0","Units",,,30.7,,
"2","Large regions (TL2)","TR83","Middle Black Sea","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2017","2017",,,"0","Units",,,37.1,,
"2","Large regions (TL2)","TRC2","Southeastern Anatolia - Middle","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2017","2017",,,"0","Units",,,26.3,,
"2","Large regions (TL2)","DE6","Hamburg","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,70.2,"P","Provisional value"
"2","Large regions (TL2)","DED","Saxony","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,50.8,"P","Provisional value"
"2","Large regions (TL2)","HU32","Northern Great Plain","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,34.6,,
"2","Large regions (TL2)","NL12","Friesland","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,48.9,"P","Provisional value"
"1","Country","USA","United States","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,47.7,,
"2","Large regions (TL2)","US05","Arkansas","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,43.4,,
"2","Large regions (TL2)","US42","Pennsylvania","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,49.1,,
"2","Large regions (TL2)","US45","South Carolina","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,44,,
"2","Large regions (TL2)","PT30","Autonomous Region of Madeira","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,48.5,,
"1","Country","SVN","Slovenia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,50.1,,
"2","Large regions (TL2)","ES13","Cantabria","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,40.1,"P","Provisional value"
"2","Large regions (TL2)","CZ07","Central Moravia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,48.8,,
"2","Large regions (TL2)","DK02","Zealand","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,39.9,,
"2","Large regions (TL2)","LU00","Luxembourg","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,74.8,,
"2","Large regions (TL2)","ES52","Valencia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,40.1,"P","Provisional value"
"2","Large regions (TL2)","ES63","Ceuta ","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,37.4,"P","Provisional value"
"2","Large regions (TL2)","SE32","Central Norrland","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,47.6,,
"2","Large regions (TL2)","CH05","Eastern Switzerland","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2018","2018",,,"0","Units",,,57.8,,
"1","Country","TUR","Türkiye","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2018","2018",,,"0","Units",,,35.3,,
"2","Large regions (TL2)","TR52","Central Anatolia - West and South","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,34,,
"2","Large regions (TL2)","TR61","Mediterranean region - West","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2017","2017",,,"0","Units",,,38.2,,
"2","Large regions (TL2)","TR61","Mediterranean region - West","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,37.3,,
"2","Large regions (TL2)","BG42","South Central","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,47.3,,
"2","Large regions (TL2)","EL54","Epirus","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,39.9,"E","Estimated value"
"2","Large regions (TL2)","FRY1","Guadeloupe","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,31,"P","Provisional value"
"2","Large regions (TL2)","FRY2","Martinique","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,36.6,"P","Provisional value"
"2","Large regions (TL2)","FRH","Brittany","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,41.4,"P","Provisional value"
"1","Country","HRV","Croatia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,41.7,,
"2","Large regions (TL2)","HR03","Adriatic Croatia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,38.8,,
"2","Large regions (TL2)","PL91","Warsaw","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,54.8,"B","Break"
"2","Large regions (TL2)","AT33","Tyrol","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,55,,
"2","Large regions (TL2)","AT34","Vorarlberg","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,50.5,,
"2","Large regions (TL2)","TR63","Mediterranean region - East ","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2018","2018",,,"0","Units",,,29.6,,
"2","Large regions (TL2)","TR83","Middle Black Sea","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2018","2018",,,"0","Units",,,38.8,,
"2","Large regions (TL2)","TRA2","Northeastern Anatolia - East","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2016","2016",,,"0","Units",,,33.4,,
"2","Large regions (TL2)","TRA2","Northeastern Anatolia - East","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,27.7,,
"2","Large regions (TL2)","DE8","Mecklenburg-Vorpommern","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,47.4,"P","Provisional value"
"2","Large regions (TL2)","DE9","Lower Saxony","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,52,"P","Provisional value"
