"LOCATION","Country","REG_ID","Region","IND","Indicator","ISC11","Education ISCED level","GENDER","Gender","MEAS","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CHE","Switzerland","CH01","Lake Geneva Region","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2020","2020","PC","Percentage","0","Units",,,26.0958,,
"CHE","Switzerland","CH01","Lake Geneva Region","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2021","2021","PC","Percentage","0","Units",,,22.234,,
"CHE","Switzerland","CH01","Lake Geneva Region","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","F","Women","VALUE","Value","2010","2010","PC","Percentage","0","Units",,,25.2692,,
"CHE","Switzerland","CH01","Lake Geneva Region","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","F","Women","VALUE","Value","2011","2011","PC","Percentage","0","Units",,,25.2582,,
"CHE","Switzerland","CH01","Lake Geneva Region","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","F","Women","VALUE","Value","2012","2012","PC","Percentage","0","Units",,,25.7149,,
"CHE","Switzerland","CH01","Lake Geneva Region","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","F","Women","VALUE","Value","2013","2013","PC","Percentage","0","Units",,,25.9417,,
"CHE","Switzerland","CH01","Lake Geneva Region","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","F","Women","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,27.6234,,
"CHE","Switzerland","CH01","Lake Geneva Region","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","F","Women","VALUE","Value","2015","2015","PC","Percentage","0","Units",,,26.9023,,
"CHE","Switzerland","CH01","Lake Geneva Region","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","F","Women","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,28.5318,,
"CHE","Switzerland","CH01","Lake Geneva Region","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","F","Women","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,27.247,,
"CHE","Switzerland","CH01","Lake Geneva Region","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","F","Women","VALUE","Value","2018","2018","PC","Percentage","0","Units",,,28.5112,,
"CHE","Switzerland","CH01","Lake Geneva Region","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","F","Women","VALUE","Value","2019","2019","PC","Percentage","0","Units",,,28.2832,,
"CHE","Switzerland","CH01","Lake Geneva Region","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","F","Women","VALUE","Value","2020","2020","PC","Percentage","0","Units",,,24.1618,,
"CHE","Switzerland","CH01","Lake Geneva Region","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","F","Women","VALUE","Value","2021","2021","PC","Percentage","0","Units",,,22.5632,,
"COL","Colombia","CO19","Cauca","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2001","2001","PC","Percentage","0","Units",,,3.06881,,
"COL","Colombia","CO19","Cauca","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2002","2002","PC","Percentage","0","Units",,,5.30623,,
"COL","Colombia","CO19","Cauca","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2003","2003","PC","Percentage","0","Units",,,3.1763,,
"COL","Colombia","CO19","Cauca","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2004","2004","PC","Percentage","0","Units",,,2.41533,,
"COL","Colombia","CO19","Cauca","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2005","2005","PC","Percentage","0","Units",,,3.39488,,
"COL","Colombia","CO19","Cauca","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2006","2006","PC","Percentage","0","Units",,,3.67787,,
"COL","Colombia","CO19","Cauca","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2007","2007","PC","Percentage","0","Units",,,3.01885,,
"COL","Colombia","CO19","Cauca","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2008","2008","PC","Percentage","0","Units",,,3.65596,,
"COL","Colombia","CO19","Cauca","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2009","2009","PC","Percentage","0","Units",,,4.1412,,
"COL","Colombia","CO19","Cauca","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2010","2010","PC","Percentage","0","Units",,,3.42211,,
"COL","Colombia","CO19","Cauca","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2011","2011","PC","Percentage","0","Units",,,2.84562,,
"COL","Colombia","CO19","Cauca","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2012","2012","PC","Percentage","0","Units",,,3.21177,,
"COL","Colombia","CO19","Cauca","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2013","2013","PC","Percentage","0","Units",,,2.69425,,
"COL","Colombia","CO19","Cauca","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,2.82178,,
"COL","Colombia","CO19","Cauca","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2015","2015","PC","Percentage","0","Units",,,3.02904,,
"COL","Colombia","CO19","Cauca","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,3.08476,,
"COL","Colombia","CO19","Cauca","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,2.4169,,
"COL","Colombia","CO19","Cauca","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2018","2018","PC","Percentage","0","Units",,,2.94527,,
"COL","Colombia","CO19","Cauca","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2019","2019","PC","Percentage","0","Units",,,2.74843,,
"COL","Colombia","CO19","Cauca","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2020","2020","PC","Percentage","0","Units",,,3.18418,,
"HUN","Hungary","HU11","Budapest","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2018","2018","PC","Percentage","0","Units",,,9.40136,,
"HUN","Hungary","HU11","Budapest","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2019","2019","PC","Percentage","0","Units",,,8.01957,,
"HUN","Hungary","HU11","Budapest","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2020","2020","PC","Percentage","0","Units",,,5.87296,,
"HUN","Hungary","HU11","Budapest","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2021","2021","PC","Percentage","0","Units",,,7.00724,,
"AUS","Australia","AU1","New South Wales","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","F","Women","VALUE","Value","2021","2021","PC","Percentage","0","Units",,,41.4,,
"AUS","Australia","AU7","Northern Territory","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2021","2021","PC","Percentage","0","Units",,,32.1,,
"AUS","Australia","AU6","Tasmania","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","F","Women","VALUE","Value","2021","2021","PC","Percentage","0","Units",,,41.8,,
"HUN","Hungary","HU12","Pest","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2018","2018","PC","Percentage","0","Units",,,5.41908,,
"HUN","Hungary","HU12","Pest","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2019","2019","PC","Percentage","0","Units",,,5.52487,,
"HUN","Hungary","HU12","Pest","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2020","2020","PC","Percentage","0","Units",,,4.21719,,
"HUN","Hungary","HU12","Pest","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2021","2021","PC","Percentage","0","Units",,,4.02833,,
"AUS","Australia","AU8","Canberra region (ACT)","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2021","2021","PC","Percentage","0","Units",,,47.1,,
"AUS","Australia","AU5","Western Australia","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2021","2021","PC","Percentage","0","Units",,,40.4,,
"AUS","Australia","AU6","Tasmania","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2021","2021","PC","Percentage","0","Units",,,39.5,,
"AUS","Australia","AU1","New South Wales","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2021","2021","PC","Percentage","0","Units",,,38.8,,
"POL","Poland","PL92","Mazowiecki region","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2010","2010","PC","Percentage","0","Units",,,3.9,,
"POL","Poland","PL92","Mazowiecki region","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2011","2011","PC","Percentage","0","Units",,,2.6,,
"POL","Poland","PL92","Mazowiecki region","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2012","2012","PC","Percentage","0","Units",,,3,,
"POL","Poland","PL92","Mazowiecki region","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2013","2013","PC","Percentage","0","Units",,,2.6,,
"POL","Poland","PL92","Mazowiecki region","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,2.5,,
"POL","Poland","PL92","Mazowiecki region","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2015","2015","PC","Percentage","0","Units",,,2.2,,
"POL","Poland","PL92","Mazowiecki region","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,2.2,,
"POL","Poland","PL92","Mazowiecki region","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,1.9,,
"POL","Poland","PL92","Mazowiecki region","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2018","2018","PC","Percentage","0","Units",,,2.5,,
"POL","Poland","PL92","Mazowiecki region","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2019","2019","PC","Percentage","0","Units",,,2.4,,
"POL","Poland","PL92","Mazowiecki region","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2020","2020","PC","Percentage","0","Units",,,1.5,,
"AUS","Australia","AU4","South Australia","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2021","2021","PC","Percentage","0","Units",,,35.5,,
"AUS","Australia","AU5","Western Australia","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","F","Women","VALUE","Value","2021","2021","PC","Percentage","0","Units",,,42.4,,
