"TL","Territory level and Typology","REG_ID","Region","VAR","Indicator","POS","Position","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"2","Large regions (TL2)","US01","Alabama","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2008","2008",,,"0","Units",,,11.34,,
"2","Large regions (TL2)","US02","Alaska","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2001","2001",,,"0","Units",,,7.08,,
"2","Large regions (TL2)","US02","Alaska","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2002","2002",,,"0","Units",,,7.59,,
"2","Large regions (TL2)","US02","Alaska","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2004","2004",,,"0","Units",,,9.97,,
"2","Large regions (TL2)","US02","Alaska","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2007","2007",,,"0","Units",,,6.89,,
"2","Large regions (TL2)","US02","Alaska","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2008","2008",,,"0","Units",,,7.13,,
"2","Large regions (TL2)","US04","Arizona","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2001","2001",,,"0","Units",,,10.17,,
"2","Large regions (TL2)","US04","Arizona","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2002","2002",,,"0","Units",,,10.13,,
"2","Large regions (TL2)","US04","Arizona","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2004","2004",,,"0","Units",,,8.71,,
"2","Large regions (TL2)","US04","Arizona","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2007","2007",,,"0","Units",,,9.27,,
"2","Large regions (TL2)","US04","Arizona","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2008","2008",,,"0","Units",,,9.05,,
"2","Large regions (TL2)","US05","Arkansas","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2001","2001",,,"0","Units",,,12.13,,
"2","Large regions (TL2)","US05","Arkansas","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2002","2002",,,"0","Units",,,12.45,,
"2","Large regions (TL2)","US05","Arkansas","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2004","2004",,,"0","Units",,,11.26,,
"2","Large regions (TL2)","US05","Arkansas","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2007","2007",,,"0","Units",,,11.98,,
"2","Large regions (TL2)","US05","Arkansas","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2008","2008",,,"0","Units",,,10.55,,
"2","Large regions (TL2)","US06","California","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2001","2001",,,"0","Units",,,13.7,,
"2","Large regions (TL2)","US06","California","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2002","2002",,,"0","Units",,,14.55,,
"2","Large regions (TL2)","US06","California","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2004","2004",,,"0","Units",,,13,,
"2","Large regions (TL2)","US06","California","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2007","2007",,,"0","Units",,,13.53,,
"2","Large regions (TL2)","US06","California","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2008","2008",,,"0","Units",,,13.06,,
"2","Large regions (TL2)","US08","Colorado","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2001","2001",,,"0","Units",,,8.31,,
"2","Large regions (TL2)","US08","Colorado","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2002","2002",,,"0","Units",,,7.65,,
"2","Large regions (TL2)","US08","Colorado","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2004","2004",,,"0","Units",,,6.87,,
"2","Large regions (TL2)","US08","Colorado","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2007","2007",,,"0","Units",,,7.04,,
"2","Large regions (TL2)","US08","Colorado","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2008","2008",,,"0","Units",,,6.46,,
"2","Large regions (TL2)","US09","Connecticut","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2001","2001",,,"0","Units",,,11.1,,
"2","Large regions (TL2)","US09","Connecticut","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2002","2002",,,"0","Units",,,11.02,,
"2","Large regions (TL2)","US09","Connecticut","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2004","2004",,,"0","Units",,,10.3,,
"2","Large regions (TL2)","US09","Connecticut","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2007","2007",,,"0","Units",,,10.42,,
"2","Large regions (TL2)","US09","Connecticut","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2008","2008",,,"0","Units",,,8.98,,
"2","Large regions (TL2)","US10","Delaware","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2001","2001",,,"0","Units",,,12.99,,
"2","Large regions (TL2)","US10","Delaware","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2002","2002",,,"0","Units",,,13.07,,
"2","Large regions (TL2)","US10","Delaware","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2004","2004",,,"0","Units",,,12.41,,
"2","Large regions (TL2)","US10","Delaware","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2007","2007",,,"0","Units",,,12.11,,
"2","Large regions (TL2)","US10","Delaware","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2008","2008",,,"0","Units",,,11.15,,
"2","Large regions (TL2)","US11","District of Columbia","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2001","2001",,,"0","Units",,,14.34,,
"2","Large regions (TL2)","US11","District of Columbia","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2002","2002",,,"0","Units",,,14.66,,
"2","Large regions (TL2)","US11","District of Columbia","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2004","2004",,,"0","Units",,,13.82,,
"2","Large regions (TL2)","US11","District of Columbia","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2007","2007",,,"0","Units",,,13.55,,
"2","Large regions (TL2)","US11","District of Columbia","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2008","2008",,,"0","Units",,,12.36,,
"2","Large regions (TL2)","US12","Florida","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2001","2001",,,"0","Units",,,10.38,,
"2","Large regions (TL2)","US12","Florida","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2002","2002",,,"0","Units",,,9.78,,
"2","Large regions (TL2)","US12","Florida","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2004","2004",,,"0","Units",,,9.5,,
"2","Large regions (TL2)","US12","Florida","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2007","2007",,,"0","Units",,,9.75,,
"2","Large regions (TL2)","US12","Florida","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2008","2008",,,"0","Units",,,8.29,,
"2","Large regions (TL2)","US13","Georgia","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2001","2001",,,"0","Units",,,14.44,,
"2","Large regions (TL2)","US13","Georgia","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2002","2002",,,"0","Units",,,14.21,,
"2","Large regions (TL2)","US13","Georgia","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2004","2004",,,"0","Units",,,13.26,,
"2","Large regions (TL2)","US13","Georgia","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2007","2007",,,"0","Units",,,13.55,,
"2","Large regions (TL2)","US13","Georgia","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2008","2008",,,"0","Units",,,11.92,,
"2","Large regions (TL2)","US15","Hawaii","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2001","2001",,,"0","Units",,,5.51,,
"2","Large regions (TL2)","US15","Hawaii","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2002","2002",,,"0","Units",,,5.28,,
"2","Large regions (TL2)","US15","Hawaii","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2004","2004",,,"0","Units",,,5.2,,
"2","Large regions (TL2)","US15","Hawaii","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2007","2007",,,"0","Units",,,5.08,,
"2","Large regions (TL2)","US15","Hawaii","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2008","2008",,,"0","Units",,,5.16,,
"2","Large regions (TL2)","US16","Idaho","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2001","2001",,,"0","Units",,,7.87,,
"2","Large regions (TL2)","US16","Idaho","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2002","2002",,,"0","Units",,,7.71,,
"2","Large regions (TL2)","US16","Idaho","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2004","2004",,,"0","Units",,,7.7,,
"2","Large regions (TL2)","US16","Idaho","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2007","2007",,,"0","Units",,,7.91,,
"2","Large regions (TL2)","US16","Idaho","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2008","2008",,,"0","Units",,,7.02,,
"2","Large regions (TL2)","US17","Illinois","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2001","2001",,,"0","Units",,,14.59,,
"2","Large regions (TL2)","US17","Illinois","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2002","2002",,,"0","Units",,,13.81,,
"2","Large regions (TL2)","US17","Illinois","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2004","2004",,,"0","Units",,,12.19,,
"2","Large regions (TL2)","US17","Illinois","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2007","2007",,,"0","Units",,,12.87,,
"2","Large regions (TL2)","US17","Illinois","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2008","2008",,,"0","Units",,,12.46,,
"2","Large regions (TL2)","US18","Indiana","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2001","2001",,,"0","Units",,,13.62,,
"2","Large regions (TL2)","US18","Indiana","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2002","2002",,,"0","Units",,,13.87,,
"2","Large regions (TL2)","US18","Indiana","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2004","2004",,,"0","Units",,,12.12,,
"2","Large regions (TL2)","US18","Indiana","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2007","2007",,,"0","Units",,,12.94,,
"2","Large regions (TL2)","US18","Indiana","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2008","2008",,,"0","Units",,,11.89,,
"2","Large regions (TL2)","US19","Iowa","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2001","2001",,,"0","Units",,,11.51,,
"2","Large regions (TL2)","US19","Iowa","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2002","2002",,,"0","Units",,,11,,
"2","Large regions (TL2)","US19","Iowa","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2004","2004",,,"0","Units",,,9.93,,
"2","Large regions (TL2)","US19","Iowa","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2007","2007",,,"0","Units",,,10.33,,
"2","Large regions (TL2)","US19","Iowa","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2008","2008",,,"0","Units",,,9.74,,
